M49.5*	M495	Collapsed vertebra in diseases classified elsewhere	Xẹp đốt sống trong các bệnh đã xếp loại ở mục khác
M49.50*	M4950	Collapsed vertebra in diseases classified elsewhere, Multiple sites	Xẹp đốt sống trong các bệnh đã xếp loại ở mục khác, Nhiều vị trí
M49.51*	M4951	Collapsed vertebra in diseases classified elsewhere, Shoulder region	Xẹp đốt sống trong các bệnh đã xếp loại ở mục khác, vùng bả vai
M49.52*	M4952	Collapsed vertebra in diseases classified elsewhere, Upper arm	Xẹp đốt sống trong các bệnh đã xếp loại ở mục khác, cánh tay
M49.53*	M4953	Collapsed vertebra in diseases classified elsewhere, forearm	Xẹp đốt sống trong các bệnh đã xếp loại ở mục khác, cẳng tay 
M49.54*	M4954	Collapsed vertebra in diseases classified elsewhere, hand	Xẹp đốt sống trong các bệnh đã xếp loại ở mục khác, bàn tay
M49.55*	M4955	Collapsed vertebra in diseases classified elsewhere, pelvic region and thigh	Xẹp đốt sống trong các bệnh đã xếp loại ở mục khác, vùng chậu và đùi 
M49.8*	M498	Spondylopathy in other diseases classified elsewhere	Tổn thương thân đốt sống trong các bệnh khác đã được xếp loại ở mục khác
M49.80*	M4980	Spondylopathy in other diseases classified elsewhere, Multiple sites	Tổn thương thân đốt sống trong các bệnh khác đã được xếp loại ở mục khác, Nhiều vị trí
M49.81*	M4981	Spondylopathy in other diseases classified elsewhere, Shoulder region	Tổn thương thân đốt sống trong các bệnh khác đã được xếp loại ở mục khác, vùng bả vai
M49.82*	M4982	Spondylopathy in other diseases classified elsewhere, Upper arm	Tổn thương thân đốt sống trong các bệnh khác đã được xếp loại ở mục khác, cánh tay
M49.83*	M4983	Spondylopathy in other diseases classified elsewhere, forearm	Tổn thương thân đốt sống trong các bệnh khác đã được xếp loại ở mục khác, cẳng tay 
M49.84*	M4984	Spondylopathy in other diseases classified elsewhere, hand	Tổn thương thân đốt sống trong các bệnh khác đã được xếp loại ở mục khác, bàn tay
M49.85*	M4985	Spondylopathy in other diseases classified elsewhere, pelvic region and thigh	Tổn thương thân đốt sống trong các bệnh khác đã được xếp loại ở mục khác, vùng chậu và đùi 
M50	M50	Cervical disc disorders	Bệnh đĩa đệm đốt sống cổ
M50.0†	M500	Cervical disc disorder with myelopathy (G99.2*)	Bệnh một đĩa đệm đốt sống cổ kèm tổn thương tủy sống (G99.2*)
M50.1	M501	Cervical disc disorder with radiculopathy	Bệnh một đĩa đệm cột sống cổ kèm tổn thương rễ tủy sống
M50.2	M502	Other cervical disc displacement	Các Thoát vị đĩa đệm cột sống cổ khác
M50.3	M503	Other cervical disc degeneration	Các thoái hóa đĩa đệm đốt sống cổ khác
M50.8	M508	Other cervical disc disorders	Các tổn thương đĩa đệm đốt sống cổ khác
M50.9	M509	Cervical disc disorder, unspecified	Các bệnh đĩa đệm đốt sống cổ khác không đặc hiệu
M51	M51	Other intervertebral disc disorders	Các bệnh đĩa đệm gian đốt sống khác
M51.0†	M510	Lumbar and other intervertebral disc disorders with myelopathy (G99.2*)	Các bệnh của đĩa đệm đốt sống thắt lưng và các đốt sống khác có kèm theo tổn thương tủy sống (G99.2*)
M51.1†	M511	Lumbar and other intervertebral disc disorders with radiculopathy (G55.1*)	Bệnh của đĩa đệm đốt sống thắt lưng và các đốt sống khác có kèm tổn thương của rễ tủy sống (G55.1*)
M51.2	M512	Other specified intervertebral disc displacement	Thoát vị đĩa đệm đốt sống đặc hiệu khác
M51.3	M513	Other specified intervertebral disc degeneration	thoái hóa đĩa đệm đốt sống đặc hiệu khác
M51.4	M514	Schmorl s nodes	Nhân Schmorl
M51.8	M518	Other specified intervertebral disc disorders	Các tổn thương đặc hiệu khác của đĩa đệm
M51.9	M519	Intervertebral disc disorder, unspecified	Tổn thương đĩa đệm đốt sống không đặc hiệu
M53	M53	Other dorsopathies, not elsewhere classified	Bệnh cột sống khác, không được xếp loại ở mục khác
M53.0	M530	Cervicocranial syndrome	Hội chứng đầu - cổ
M53.1	M531	Cervicobrachial syndrome	Hội chứng cánh tay cổ
M53.2	M532	Spinal instabilities	cột sống mất vững
M53.3	M533	Sacrococcygeal disorders, not elsewhere classified	Tổn thương cùng cụt, chưa xếp loại mục khác
M53.8	M538	Other specified dorsopathies	Các bệnh cột sống xác định khác
M53.9	M539	Dorsopathy, unspecified	Bệnh cột sống không đặc hiệu
M54	M54	Dorsalgia	Đau lưng
M54.0	M540	Panniculitis affecting regions of neck and back	Viêm mô mỡ dưới da tại vùng cổ và lưng
M54.1	M541	Radiculopathy	Bệnh rễ thần kinh tủy sống
M54.2	M542	Cervicalgia	Đau vùng cổ gáy
M54.3	M543	Sciatica	Đau dây thần kinh tọa
M54.4	M544	Lumbago with sciatica	Đau lưng kèm đau dây thần kinh tọa
M54.5	M545	Low back pain	Đau cột sống thắt lưng
M54.6	M546	Pain in thoracic spine	Đau cột sống ngực
M54.8	M548	Other dorsalgia	Các đau vùng phía sau cơ thể khác
M54.9	M549	Dorsalgia, unspecified	Đau lưng không đặc hiệu
M60	M60	Myositis	Viêm cơ
M60.0	M600	Infective myositis	Viêm cơ nhiễm khuẩn
M60.1	M601	Interstitial myositis	Viêm tổ chức kẽ của cơ
M60.2	M602	Foreign body granuloma of soft tissue, not elsewhere classified	U hạt mô mềm do dị vật, không được xếp loại ở mục khác
M60.8	M608	Other myositis	Các loại viêm cơ khác
M60.9	M609	Myositis, unspecified	Viêm cơ không đặc hiệu
M61	M61	Calcification and ossification of muscle	Vôi hóa và cốt hóa cơ
M61.0	M610	Myositis ossificans traumatica	Viêm cơ cốt hóa do chấn thương
M61.1	M611	Myositis ossificans progressiva	Viêm cơ cốt hóa tiến triển
M61.2	M612	Paralytic calcification and ossification of muscle	Vôi hóa và cốt hóacơ do liệt
M61.3	M613	Calcification and ossification of muscles associated with burns	Vôi hóa và cốt hóa cơ liên quan đến bỏng
M61.4	M614	Other calcification of muscle	Các dạng vôi hóa cơ khác
M61.5	M615	Other ossification of muscle	Các dạng cốt hóa cơ khác
M61.9	M619	Calcification and ossification of muscle, unspecified	Các chứng vôi hóa và cốt hóa cơ không đặc hiệu
M62	M62	Other disorders of muscle	Các bệnh cơ khác
M62.0	M620	Diastasis of muscle	Lỏng nhẽo cơ
M62.1	M621	Other rupture of muscle (nontraumatic)	rách cơ khác (không do chấn thương)
M62.2	M622	Ischaemic infarction of muscle	Nhồi máu cơ do thiếu máu cục bộ
M62.3	M623	Immobility syndrome (paraplegic)	Hội chứng bất động (liệt 2 chi dưới)
M62.4	M624	Contracture of muscle	Co cứng cơ
M62.5	M625	Muscle wasting and atrophy, not elsewhere classified	Nhẽo cơ và teo cơ, không được xếp loại ở mục khác
M62.6	M626	Muscle strain	Căng cơ quá mức
M62.8	M628	Other specified disorders of muscle	Các bệnh cơ đặc hiệu khác
M62.9	M629	Disorder of muscle, unspecified	Bệnh cơ không đặc hiệu
M63	M63	Disorders of muscle in diseases classified elsewhere	Bệnh cơ trong những bệnh được xếp loại ở mục khác
M63*	M63	Disorders of muscle in diseases classified elsewhere	Bệnh cơ trong những bệnh được xếp loại ở mục khác
M63.0*	M630	Myositis in bacterial diseases classified elsewhere	Viêm cơ trong các bệnh nhiễm khuẩn được xếp loại ở mục khác
M63.1*	M631	Myositis in protozoal and parasitic infections classified elsewhere	Viêm cơ trong nhiễm ký sinh trùng và động vật đơn bào được xếp loại ở mục khác
M63.2*	M632	Myositis in other infectious diseases classified elsewhere	Viêm cơ trong các bệnh nhiễm khuẩn khác được xếp loại ở mục khác
M63.3*	M633	Myositis in sarcoidosisD86.8	Viêm cơ trong bệnh sacoidosis D86.8
M63.8*	M638	Other disorders of muscle in diseases classified elsewhere	Các bệnh cơ khác trong những bệnh được xếp loại ở mục khác
M65	M65	Synovitis and tenosynovitis	Viêm màng hoạt dịch và viêm bao gân
M65.0	M650	Abscess of tendon sheath	Áp xe bao gân
M65.1	M651	Other infective (teno)synovitis	Các chứng viêm màng hoạt dịch hoặc viêm bao gân nhiễm khuẩn khác
M65.2	M652	Calcific tendinitis	Viêm gân vôi hóa
M65.3	M653	Trigger finger	Ngón tay lò xo
M65.4	M654	Radial styloid tenosynovitis [de Quervain]	Viêm bao gân mỏm trâm quay [de Quervain]
M65.8	M658	Other synovitis and tenosynovitis	Các viêm màng hoạt dịch và viêm bao gân khác
M65.9	M659	Synovitis and tenosynovitis, unspecified	Viêm màng hoạt dịch và viêm bao gân, không đặc hiệu
M66	M66	Spontaneous rupture of synovium and tendon	Rách (đứt) tự nhiên của màng hoạt dịch và gân
M66.0	M660	Rupture of popliteal cyst	Vỡ u nang khoeo chân
M66.1	M661	Rupture of synovium	Rách màng hoạt dịch
M66.2	M662	Spontaneous rupture of extensor tendons	Rách (đứt) tự nhiên các gân duỗi
M66.3	M663	Spontaneous rupture of flexor tendons	rách (đứt) tự nhiên các gân gấp
M66.4	M664	Spontaneous rupture of other tendons	rách (đứt) tự nhiên các gân khác
M66.5	M665	Spontaneous rupture of unspecified tendon	Rách (đứt) tự nhiên các gân không đặc hiệu
M67	M67	Other disorders of synovium and tendon	Các bệnh khác của màng hoạt dịch và gân
M67.0	M670	Short Achilles tendon (acquired)	Gân Achille (gót) ngắn (mắc phải)
M67.1	M671	Other contracture of tendon (sheath)	Các chứng co rút gân (bao gân) khác
M67.2	M672	Synovial hypertrophy, not elsewhere classified	Phì đại màng hoạt dịch, không được xếp loại ở nơi khác
M67.3	M673	Transient synovitis	Viêm màng hoạt dịch thoáng qua
M67.4	M674	Ganglion	Kén
M67.8	M678	Other specified disorders of synovium and tendon	Các bệnh của màng hoạt dịch và gân đặc hiệu khác
M67.9	M679	Disorder of synovium and tendon, unspecified	Bệnh của màng hoạt dịch và gân không đặc hiệu
M68	M68	Disorders of synovium and tendon in diseases classified elsewhere	Các bệnh của màng hoạt dịch và gân trong những bệnh được xếp loại ở mục khác
M68*	M68	Disorders of synovium and tendon in diseases classified elsewhere	Các bệnh của màng hoạt dịch và gân trong những bệnh được xếp loại ở mục khác
M68.0*	M680	Synovitis and tenosynovitis in bacterial diseases classified elsewhere	Viêm màng hoạt dịch và viêm bao gân trong những bệnh nhiễm khuẩn được xếp loại ở mục khác
M68.8*	M688	Other disorders of synovium and tendon in diseases classified elsewhere	Các bệnh của màng hoạt dịch và gân khác trong những bệnh được xếp loại ở mục khác
M70	M70	Soft tissue disorders related to use, overuse and pressure	Các bệnh mô mềm liên quan đến vận động, vận động quá mức và bị chèn ép
M70.0	M700	Chronic crepitant synovitis of hand and wrist	Viêm màng hoạt dịch khô mãn tính ở bàn tay và cổ tay
M70.1	M701	Bursitis of hand	Viêm túi thanh mạc bàn tay
M70.2	M702	Olecranon bursitis	Viêm túi thanh mạc mỏm khủyu
M70.3	M703	Other bursitis of elbow	Viêm túi thanh mạc khác ở khủyu
M70.4	M704	Prepatellar bursitis	Viêm túi thanh mạc trước xương bánh chè
M70.5	M705	Other bursitis of knee	Viêm túi thanh mạc khác ở khớp gối
M70.6	M706	Trochanteric bursitis	Viêm túi thanh mạc mấu chuyển
M70.7	M707	Other bursitis of hip	Viêm túi thanh mạc khác ở háng
M70.8	M708	Other soft tissue disorders related to use, overuse and pressure	Các bệnh mô mềm khác liên quan đến vận động, vận động quá mức và bị chèn ép
M70.9	M709	Unspecified soft tissue disorder related to use, overuse and pressure	Các bệnh mô mềm không đặc hiệu liên quan đến vận động, vận động quá mức và bị chèn ép
M71	M71	Other bursopathies	Các bệnh túi thanh mạc khác
M71.0	M710	Abscess of bursa	Áp xe túi thanh mạc
M71.1	M711	Other infective bursitis	Viêm túi thanh mạc nhiễm khuẩn khác
M71.2	M712	Synovial cyst of popliteal space [Baker]	Kén (nang) màng hoạt dịch vùng khoeo [Baker]
M71.3	M713	Other bursal cyst	Kén (nang) túi thanh mạc khác
M71.4	M714	Calcium deposit in bursa	Lắng đọng can xi ở túi thanh mạc
M71.5	M715	Other bursitis, not elsewhere classified	Các chứng viêm túi thanh mạc khác không được xếp loại ở mục khác
M71.8	M718	Other specified bursopathies	Các bệnh túi thanh mạc đặc hiệu khác
M71.9	M719	Bursopathy, unspecified	Bệnh túi thanh mạc không đặc hiệu
M72	M72	Fibroblastic disorders	Các bệnh nguyên bào sợi
M72.0	M720	Palmar fascial fibromatosis [Dupuytren]	Bệnh xơ cân gan tay (Dupuytren)
M72.1	M721	Knuckle pads	U đầu xương bàn tay
M72.2	M722	Plantar fascial fibromatosis	Bệnh xơ cân gan chân
M72.4	M724	Pseudosarcomatous fibromatosis	Bệnh xơ giả sacôm
M72.6	M726	Necrotizing fasciitis	Viêm cân hoại tử
M72.8	M728	Other fibroblastic disorders	Các bệnh nguyên bào sợi khác
M72.9	M729	Fibroblastic disorder, unspecified	Bệnh nguyên bào sợi không đặc hiệu
M73	M73	Soft tissue disorders in diseases classified elsewhere	Các bệnh mô mềm trong những bệnh được xếp loại ở mục khác
M73*	M73	Soft tissue disorders in diseases classified elsewhere	Các bệnh mô mềm trong những bệnh được xếp loại ở mục khác
M73.0*	M730	Gonococcal bursitis (A54.4†)	Viêm túi thanh mạc do lậu cầu (A54.4†)
M73.1*	M731	Syphilitic bursitis (A52.7†)	Viêm túi thanh mạc do giang mai (A52.7†)
M73.8*	M738	Other soft tissue disorders in diseases classified elsewhere	Các rối loạn mô mềm khác trong những bệnh được xếp loại ở mục khác
M75	M75	Shoulder lesions	Tổn thương vai
M75.0	M750	Adhesive capsulitis of shoulder	Viêm bao hoạt dịch co thắt khớp vai
M75.1	M751	Rotator cuff syndrome	Hội chứng bao gân xoay
M75.2	M752	Bicipital tendinitis	Viêm gân cơ nhị đầu
M75.3	M753	Calcific tendinitis of shoulder	Viêm gân vôi hóa ở vai
M75.4	M754	Impingement syndrome of shoulder	Hội chứng chèn ép vùng vai
M75.5	M755	Bursitis of shoulder	Viêm túi thanh mạc ở vai
M75.8	M758	Other shoulder lesions	Các tổn thương khác ở vai
